Plot,Subplot,Date,Exposure,Focus,Openness
JZ,105A,2-Mar-11,EV-2,MF,0.08607905
JZ,105A,2-Mar-11,EV0,MF,0.191672852
JZ,105A,2-Mar-11,EV2,MF,0.57683128
JZ,105B,2-Mar-11,EV-2,MF,0.127119569
JZ,105B,2-Mar-11,EV0,MF,0.26733833
JZ,105B,2-Mar-11,EV2,MF,0.650839842
JZ,105C,2-Mar-11,EV-2,MF,0.113301661
JZ,105C,2-Mar-11,EV0,MF,0.220282147
JZ,105C,2-Mar-11,EV2,MF,0.529684965
JZ,106A,2-Mar-11,EV-2,MF,0.11508546
JZ,106A,2-Mar-11,EV0,MF,0.262606281
JZ,106A,2-Mar-11,EV2,MF,0.584744806
JZ,106C,2-Mar-11,EV-2,MF,0.114950113
JZ,106C,2-Mar-11,EV0,MF,0.233083505
JZ,106C,2-Mar-11,EV2,MF,0.597607293
JZ,107A,2-Mar-11,EV-2,MF,0.127827832
JZ,107A,2-Mar-11,EV0,MF,0.272155172
JZ,107A,2-Mar-11,EV2,MF,0.710983399
JZ,102C,3-Mar-11,EV-2,MF,0.066424357
JZ,102C,3-Mar-11,EV2,MF,0.586933468
JZ,107C,3-Mar-11,EV-2,AF,0.110182059
JZ,107C,3-Mar-11,EV0,AF,0.204708321
JZ,107C,3-Mar-11,EV2,AF,0.565748434
JZ,108A,3-Mar-11,EV-2,MF,0.168376952
JZ,108A,3-Mar-11,EV0,MF,0.355338711
JZ,108A,3-Mar-11,EV2,MF,0.806759136
JZ,108B,3-Mar-11,EV-2,MF,0.125137733
JZ,108B,3-Mar-11,EV0,MF,0.23524035
JZ,108B,3-Mar-11,EV2,MF,0.684105297
JZ,109A,3-Mar-11,EV-2,MF,0.124975357
JZ,109A,3-Mar-11,EV0,MF,0.240457548
JZ,109A,3-Mar-11,EV2,MF,0.635193016
JZ,109B,3-Mar-11,EV-2,MF,0.114466989
JZ,109B,3-Mar-11,EV0,MF,0.229271334
JZ,109B,3-Mar-11,EV2,MF,0.636225459
JZ,109C,3-Mar-11,EV-2,MF,0.116858349
JZ,109C,3-Mar-11,EV0,MF,0.2526208
JZ,109C,3-Mar-11,EV2,MF,0.599075603
JZ,110A,3-Mar-11,EV-2,MF,0.087322726
JZ,110A,3-Mar-11,EV0,MF,0.210779591
JZ,110A,3-Mar-11,EV2,MF,0.60197622
JZ,110C,3-Mar-11,EV-2,MF,0.148374203
JZ,110C,3-Mar-11,EV0,MF,0.303072156
JZ,110C,3-Mar-11,EV2,MF,0.680985408
JZ,112A,3-Mar-11,EV-2,MF,0.124767888
JZ,112A,3-Mar-11,EV0,MF,0.229770899
JZ,112A,3-Mar-11,EV2,MF,0.581274859
JZ,112B,3-Mar-11,EV-2,MF,0.255815162
JZ,112B,3-Mar-11,EV0,MF,0.131631869
JZ,112B,3-Mar-11,EV2,JPG,0.658449678
JZ,113A,3-Mar-11,EV-2,MF,0.114694311
JZ,113A,3-Mar-11,EV0,MF,0.251850895
JZ,113A,3-Mar-11,EV2,MF,0.654568027
JZ,114A,3-Mar-11,EV-2,MF,0.122169665
JZ,114A,3-Mar-11,EV0,MF,0.288310931
JZ,114A,3-Mar-11,EV2,MF,0.670190829
JZ,114B,3-Mar-11,EV-2,MF,0.122447716
JZ,114B,3-Mar-11,EV0,MF,0.22792055
JZ,114B,3-Mar-11,EV2,MF,0.617956064
JZ,111A,4-Mar-11,EV-2,MF,0.114754005
JZ,111A,4-Mar-11,EV-4,MF,0.055771769
JZ,111A,4-Mar-11,EV0,JPG,0.225935119
JZ,111B,4-Mar-11,EV-2,MF,0.133806936
JZ,111B,4-Mar-11,EV-4,MF,0.061141661
JZ,111B,4-Mar-11,EV2,MF,0.306353069
JZ,111C,4-Mar-11,EV-2,JPG,0.181745384
JZ,111C,4-Mar-11,EV-4,JPG,0.10713215
JZ,111C,4-Mar-11,EV0,MF,0.341106068
JZ,113B,4-Mar-11,EV-2,MF,0.114057458
JZ,113B,4-Mar-11,EV-4,MF,0.056751527
JZ,113B,4-Mar-11,EV0,MF,0.23161446
JZ,113C,4-Mar-11,EV-2,MF,0.114057458
JZ,113C,4-Mar-11,EV-4,MF,0.056751527
JZ,113C,4-Mar-11,EV0,MF,0.23161446
JZ,115A,4-Mar-11,EV-2,MF,0.108355667
JZ,115A,4-Mar-11,EV-4,MF,0.055512831
JZ,115A,4-Mar-11,EV0,MF,0.225316465
JZ,115B,4-Mar-11,EV-2,MF,0.134755205
JZ,115B,4-Mar-11,EV-4,MF,0.061465661
JZ,115B,4-Mar-11,EV2,MF,0.277400012
JZ,115C,4-Mar-11,EV-2,AF,0.078952395
JZ,115C,4-Mar-11,EV-4,AF,0.041613889
JZ,115C,4-Mar-11,EV0,AF,0.155861301
JZ,116C,4-Mar-11,EV-2,MF,0.08471377
JZ,116C,4-Mar-11,EV-4,MF,0.040641277
JZ,116C,4-Mar-11,EV0,MF,0.179238425
JZ,118A,4-Mar-11,EV-2,MF,0.153475812
JZ,118A,4-Mar-11,EV-4,MF,0.079354545
JZ,118A,4-Mar-11,EV0,MF,0.320426812
JZ,118B,4-Mar-11,EV-2,MF,0.115499039
JZ,118B,4-Mar-11,EV-4,MF,0.053137752
JZ,118B,4-Mar-11,EV0,MF,0.230378077
JZ,118C,4-Mar-11,EV-2,MF,0.13162283
JZ,118C,4-Mar-11,EV-4,MF,0.063501195
JZ,118C,4-Mar-11,EV0,MF,0.250943572
JZ,120A,4-Mar-11,EV-2,MF,0.153402371
JZ,120A,4-Mar-11,EV-4,MF,0.075405147
JZ,120A,4-Mar-11,EV0,MF,0.297362374
JZ,120B,4-Mar-11,EV-2,MF,0.115840279
JZ,120B,4-Mar-11,EV-4,MF,0.058770882
JZ,120B,4-Mar-11,EV0,MF,0.226930719
JZ,120C,7-Mar-11,EV-2,MF,0.037393267
JZ,120C,7-Mar-11,EV0,MF,0.087386263
JZ,120C,7-Mar-11,EV2,MF,0.25609154
JZ,041A,10-Mar-11,EV-2,MF,0.064058891
JZ,041A,10-Mar-11,EV-4,MF,0.028380403
JZ,041A,10-Mar-11,EV0,MF,0.15644478
JZ,041B,10-Mar-11,EV-2,MF,0.101208451
JZ,041B,10-Mar-11,EV-4,MF,0.05194532
JZ,041B,10-Mar-11,EV0,MF,0.211449024
JZ,041C,10-Mar-11,EV-2,MF,0.089335854
JZ,041C,10-Mar-11,EV-4,MF,0.042016861
JZ,041C,10-Mar-11,EV0,MF,0.178917993
JZ,042A,10-Mar-11,EV-2,AF,0.111565485
JZ,042A,10-Mar-11,EV-4,AF,0.061116795
JZ,042A,10-Mar-11,EV0,AF,0.20556631
JZ,042B,10-Mar-11,EV-2,MF,0.172578546
JZ,042B,10-Mar-11,EV-4,MF,0.066271429
JZ,042B,10-Mar-11,EV0,MF,0.300399889
JZ,042C,10-Mar-11,EV-2,AF,0.089831826
JZ,042C,10-Mar-11,EV-4,AF,0.04928177
JZ,042C,10-Mar-11,EV0,AF,0.165026625
JZ,043A,10-Mar-11,EV-2,MF,0.084649003
JZ,043A,10-Mar-11,EV-4,MF,0.040312759
JZ,043A,10-Mar-11,EV0,MF,0.196217933
JZ,043B,10-Mar-11,EV-2,MF,0.097316512
JZ,043B,10-Mar-11,EV-4,MF,0.04773845
JZ,043B,10-Mar-11,EV0,MF,0.203592016
JZ,043C,10-Mar-11,EV-2,MF,0.069060063
JZ,043C,10-Mar-11,EV-4,MF,0.034237021
JZ,043C,10-Mar-11,EV0,MF,0.163208446
JZ,044A,10-Mar-11,EV-2,MF,0.121117706
JZ,044A,10-Mar-11,EV-4,MF,0.057762013
JZ,044A,10-Mar-11,EV0,MF,0.239145504
JZ,044B,10-Mar-11,EV-2,MF,0.130739356
JZ,044B,10-Mar-11,EV-4,MF,0.074394732
JZ,044B,10-Mar-11,EV0,MF,0.233801518
JZ,044C,10-Mar-11,EV-2,AF,0.104153995
JZ,044C,10-Mar-11,EV-4,AF,0.053877448
JZ,044C,10-Mar-11,EV0,AF,0.178296976
JZ,045A,10-Mar-11,EV-2,MF,0.080521062
JZ,045A,10-Mar-11,EV-4,MF,0.039461228
JZ,045A,10-Mar-11,EV0,MF,0.173655219
JZ,045B,10-Mar-11,EV-2,MF,0.109870806
JZ,045B,10-Mar-11,EV-4,MF,0.061445259
JZ,045B,10-Mar-11,EV0,MF,0.261998509
JZ,046A,10-Mar-11,EV-2,MF,0.138366387
JZ,046A,10-Mar-11,EV-4,MF,0.075708021
JZ,046A,10-Mar-11,EV0,MF,0.239431991
JZ,046B,10-Mar-11,EV-2,MF,0.103929215
JZ,046B,10-Mar-11,EV-4,MF,0.041003919
JZ,046B,10-Mar-11,EV0,MF,0.276714759
JZ,046C,10-Mar-11,EV-2,MF,0.116723833
JZ,046C,10-Mar-11,EV-4,MF,0.060460428
JZ,046C,10-Mar-11,EV0,MF,0.22376966
JZ,047A,28-Mar-11,EV-2,MF,0.111706222
JZ,047A,28-Mar-11,EV-4,MF,0.051980198
JZ,047A,28-Mar-11,EV0,MF,0.222392436
JZ,047B,28-Mar-11,EV-2,MF,0.146360086
JZ,047B,28-Mar-11,EV-4,MF,0.070469493
JZ,047B,28-Mar-11,EV0,MF,0.317295924
JZ,047C,28-Mar-11,EV-2,AF,0.111937678
JZ,047C,28-Mar-11,EV-4,AF,0.060370818
JZ,047C,28-Mar-11,EV0,AF,0.205924187
JZ,048A,28-Mar-11,EV-2,MF,0.108317109
JZ,048A,28-Mar-11,EV-4,MF,0.051827813
JZ,048A,28-Mar-11,EV0,MF,0.232634248
JZ,048B,28-Mar-11,EV-2,MF,0.107108888
JZ,048B,28-Mar-11,EV-4,MF,0.052669677
JZ,048B,28-Mar-11,EV0,MF,0.225156018
JZ,048C,28-Mar-11,EV-2,MF,0.165588335
JZ,048C,28-Mar-11,EV-4,MF,0.083098846
JZ,048C,28-Mar-11,EV0,MF,0.335612597
JZ,049A,28-Mar-11,EV-2,AF,0.108493084
JZ,049A,28-Mar-11,EV-4,AF,0.051643696
JZ,049A,28-Mar-11,EV0,AF,0.232545407
JZ,049B,28-Mar-11,EV-2,AF,0.142109348
JZ,049B,28-Mar-11,EV-4,AF,0.063176814
JZ,049B,28-Mar-11,EV0,AF,0.291059018
JZ,049C,28-Mar-11,EV-2,MF,0.130794188
JZ,049C,28-Mar-11,EV-4,MF,0.062195988
JZ,049C,28-Mar-11,EV0,MF,0.303868705
JZ,050A,28-Mar-11,EV-2,MF,0.133460678
JZ,050A,28-Mar-11,EV-4,MF,0.063809779
JZ,050A,28-Mar-11,EV0,MF,0.270567281
JZ,050B,28-Mar-11,EV-2,AF,0.108576157
JZ,050B,28-Mar-11,EV-4,AF,0.060898199
JZ,050B,28-Mar-11,EV0,AF,0.212564649
JZ,050C,28-Mar-11,EV-2,MF,0.094000402
JZ,050C,28-Mar-11,EV-4,MF,0.041245186
JZ,050C,28-Mar-11,EV0,MF,0.199046132
JZ,117A,12-Apr-11,EV-2,MF,0.119359905
JZ,117A,12-Apr-11,EV-4,MF,0.060997668
JZ,117A,12-Apr-11,EV0,MF,0.270410885
JZ,117B,12-Apr-11,EV-2,AF,0.092460747
JZ,117B,12-Apr-11,EV-4,AF,0.04809412
JZ,117B,12-Apr-11,EV0,AF,0.178703763
JZ,117C,12-Apr-11,EV-2,MF,0.090555288
JZ,117C,12-Apr-11,EV-4,MF,0.046864213
JZ,117C,12-Apr-11,EV0,MF,0.182691448
JZ,119A,12-Apr-11,EV-2,MF,0.174355675
JZ,119A,12-Apr-11,EV-4,MF,0.079775626
JZ,119A,12-Apr-11,EV0,MF,0.307618495
JZ,119B,12-Apr-11,EV-2,AF,0.093593923
JZ,119B,12-Apr-11,EV-4,AF,0.054766697
JZ,119B,12-Apr-11,EV0,AF,0.157608451
JZ,119C,12-Apr-11,EV-2,AF,0.185395681
JZ,119C,12-Apr-11,EV-4,AF,0.102038444
JZ,119C,12-Apr-11,EV0,AF,0.322990782
JZ,004A,6-Jul-11,EV-2,MF,0.05780891
JZ,004A,6-Jul-11,EV-4,MF,0.025849972
JZ,004A,6-Jul-11,EV0,JPG,0.158229033
JZ,005A,6-Jul-11,EV-2,MF,0.06135867
JZ,005A,6-Jul-11,EV-4,MF,0.030314467
JZ,007A,6-Jul-11,EV-2,MF,0.073790201
JZ,007A,6-Jul-11,EV-4,MF,0.03527459
JZ,007A,6-Jul-11,EV0,MF,0.153677199
JZ,010A,6-Jul-11,EV-2,MF,0.117602484
JZ,010A,6-Jul-11,EV-4,MF,0.063372839
JZ,010A,6-Jul-11,EV0,MF,0.216409043
JZ,011A,6-Jul-11,EV-2,AF,0.05367716
JZ,011A,6-Jul-11,EV-4,AF,0.027967539
JZ,011A,6-Jul-11,EV0,AF,0.12788723
JZ,011B,6-Jul-11,EV-2,AF,0.060373062
JZ,011B,6-Jul-11,EV-4,AF,0.036041767
JZ,011B,6-Jul-11,EV0,AF,0.113797819
JZ,015A,7-Jul-11,EV-2,AF,0.074835417
JZ,015A,7-Jul-11,EV-4,AF,0.040152318
JZ,015A,7-Jul-11,EV0,AF,0.20170567
JZ,015B,7-Jul-11,EV-2,MF,0.105549456
JZ,015B,7-Jul-11,EV-4,MF,0.05580152
JZ,015B,7-Jul-11,EV0,MF,0.209659101
JZ,019A,7-Jul-11,EV-2,MF,0.059259143
JZ,019A,7-Jul-11,EV-4,MF,0.027468116
JZ,019A,7-Jul-11,EV0,MF,0.147752288
JZ,021B,7-Jul-11,EV-2,AF,0.093718917
JZ,021B,7-Jul-11,EV-4,AF,0.038890456
JZ,021B,7-Jul-11,EV0,AF,0.194395892
JZ,025B,7-Jul-11,EV-2,MF,0.068014333
JZ,025B,7-Jul-11,EV-4,MF,0.034097881
JZ,025B,7-Jul-11,EV0,MF,0.139385535
JZ,025C,7-Jul-11,EV-2,MF,0.092712786
JZ,025C,7-Jul-11,EV-4,MF,0.040624112
JZ,025C,7-Jul-11,EV0,MF,0.239905186
JZ,026B,7-Jul-11,EV-2,MF,0.060755639
JZ,026B,7-Jul-11,EV-4,MF,0.029326936
JZ,026B,7-Jul-11,EV0,MF,0.149922105
JZ,029A,7-Jul-11,EV-2,AF,0.076182738
JZ,029A,7-Jul-11,EV-4,AF,0.037816494
JZ,029A,7-Jul-11,EV0,AF,0.150722605
JZ,029B,7-Jul-11,EV-2,AF,0.123107884
JZ,029B,7-Jul-11,EV-4,AF,0.051268307
JZ,029B,7-Jul-11,EV0,AF,0.245821704
JZ,031A,7-Jul-11,EV-2,AF,0.145999258
JZ,031A,7-Jul-11,EV-4,AF,0.056866691
JZ,031A,7-Jul-11,EV0,AF,0.268264467
JZ,032C,13-Jul-11,EV-2,AF,0.080191261
JZ,032C,13-Jul-11,EV-4,AF,0.04176154
JZ,032C,13-Jul-11,EV0,AF,0.171284969
JZ,035C,13-Jul-11,EV-2,AF,0.060370181
JZ,035C,13-Jul-11,EV-4,AF,0.032954813
JZ,035C,13-Jul-11,EV0,AF,0.159802278
JZ,036A,13-Jul-11,EV-2,MF,0.060463837
JZ,036A,13-Jul-11,EV-4,MF,0.027102821
JZ,036A,13-Jul-11,EV0,MF,0.154145334
JZ,039C,13-Jul-11,EV-2,AF,0.087224239
JZ,039C,13-Jul-11,EV-4,AF,0.046524233
JZ,039C,13-Jul-11,EV0,AF,0.172111799
JZ,040B,13-Jul-11,EV-2,AF,0.137556719
JZ,040B,13-Jul-11,EV-4,AF,0.069466475
JZ,045C,13-Jul-11,EV-2,AF,0.103717631
JZ,045C,13-Jul-11,EV-4,AF,0.054375932
JZ,045C,13-Jul-11,EV0,AF,0.217410555
JZ,051C,13-Jul-11,EV-2,AF,0.138852654
JZ,051C,13-Jul-11,EV0,AF,0.272874985
JZ,051C,13-Jul-11,EV-4,AF,0.061866345
JZ,054B,13-Jul-11,EV-2,AF,0.12032105
JZ,054B,13-Jul-11,EV-4,AF,0.067156259
JZ,054B,13-Jul-11,EV0,AF,0.221563012
JZ,065C,14-Jul-11,EV-2,AF,0.091774169
JZ,065C,14-Jul-11,EV-4,AF,0.046983765
JZ,065C,14-Jul-11,EV0,AF,0.204521667
JZ,066C,14-Jul-11,EV-2,AF,0.108713591
JZ,066C,14-Jul-11,EV-4,AF,0.059295004
JZ,066C,14-Jul-11,EV0,AF,0.249409386
JZ,067C,14-Jul-11,EV-2,AF,0.04951428
JZ,067C,14-Jul-11,EV-4,AF,0.021500511
JZ,067C,14-Jul-11,EV2,AF,0.132843638
JZ,069B,14-Jul-11,EV-2,AF,0.120645288
JZ,069B,14-Jul-11,EV-4,AF,0.061267027
JZ,069B,14-Jul-11,EV0,AF,0.253970587
JZ,072C,14-Jul-11,EV-2,AF,0.119144442
JZ,072C,14-Jul-11,EV-4,AF,0.061020363
JZ,072C,14-Jul-11,EV0,AF,0.245237994
JZ,073C,14-Jul-11,EV-2,AF,0.128280345
JZ,073C,14-Jul-11,EV-4,AF,0.078000864
JZ,073C,14-Jul-11,EV0,AF,0.222852107
JZ,074A,18-Jul-11,EV-2,MF,0.047710466
JZ,074A,18-Jul-11,EV-4,MF,0.021320796
JZ,074A,18-Jul-11,EV0,MF,0.127926005
JZ,074B,18-Jul-11,EV-2,AF,0.083703118
JZ,074B,18-Jul-11,EV-4,AF,0.052992333
JZ,074B,18-Jul-11,EV0,AF,0.170066737
JZ,082B,18-Jul-11,EV-2,AF,0.117599886
JZ,082B,18-Jul-11,EV-4,AF,0.062718266
JZ,082B,18-Jul-11,EV0,AF,0.211955487
JZ,088C,18-Jul-11,EV-2,AF,0.143342894
JZ,088C,18-Jul-11,EV-4,AF,0.074342239
JZ,088C,18-Jul-11,EV0,AF,0.294389975
JZ,089A,18-Jul-11,EV-2,AF,0.104045587
JZ,089A,18-Jul-11,EV-4,AF,0.060380736
JZ,089A,18-Jul-11,EV0,AF,0.216231198
JZ,089C,18-Jul-11,EV-2,AF,0.141162911
JZ,089C,18-Jul-11,EV-4,AF,0.080603152
JZ,089C,18-Jul-11,EV0,AF,0.319696622
JZ,092C,18-Jul-11,EV-2,AF,0.091572988
JZ,092C,18-Jul-11,EV-4,AF,0.051735679
JZ,092C,18-Jul-11,EV0,AF,0.1913111
JZ,098A,18-Jul-11,EV-2,AF,0.093214402
JZ,098A,18-Jul-11,EV-4,AF,0.049191595
JZ,098A,18-Jul-11,EV0,AF,0.196053609
JZ,098B,18-Jul-11,EV-2,AF,0.067456962
JZ,098B,18-Jul-11,EV-4,AF,0.037661906
JZ,098B,18-Jul-11,EV0,AF,0.140897671
JZ,058C,19-Jul-11,EV-2,AF,0.089244136
JZ,058C,19-Jul-11,EV-4,AF,0.046184031
JZ,058C,19-Jul-11,EV0,AF,0.196563216
JZ,106B,19-Jul-11,EV-2,MF,0.096170906
JZ,106B,19-Jul-11,EV-4,MF,0.046421
JZ,106B,19-Jul-11,EV0,MF,0.229427448
JZ,114C,19-Jul-11,EV-2,AF,0.177564282
JZ,114C,19-Jul-11,EV-4,AF,0.097793091
JZ,114C,19-Jul-11,EV0,AF,0.292783739
JZ,116B,19-Jul-11,EV-2,AF,0.131623801
JZ,116B,19-Jul-11,EV-4,AF,0.069797554
JZ,116B,19-Jul-11,EV0,AF,0.274262034
JZ,096B,21-Jul-11,EV-2,AF,0.167676318
JZ,096B,21-Jul-11,EV-4,AF,0.096917321
JZ,096B,21-Jul-11,EV0,AF,0.418805964
JZ,100B,21-Jul-11,EV-2,AF,0.13724208
JZ,100B,21-Jul-11,EV-4,AF,0.092283076
JZ,100B,21-Jul-11,EV0,AF,0.265654306
JZ,108C,21-Jul-11,EV-2,AF,0.090141629
JZ,108C,21-Jul-11,EV-4,AF,0.050333863
JZ,108C,21-Jul-11,EV0,AF,0.255472511
JZ,110B,21-Jul-11,EV-2,AF,0.109095874
JZ,110B,21-Jul-11,EV-4,AF,0.065421973
JZ,110B,21-Jul-11,EV0,AF,0.258897638
JZ,074C,22-Jul-11,EV-2,AF,0.094211396
JZ,074C,22-Jul-11,EV-4,AF,0.058417679
JZ,074C,22-Jul-11,EV0,AF,0.282074494
JZ,078B,22-Jul-11,EV-2,AF,0.058291445
JZ,078B,22-Jul-11,EV-4,AF,0.035561247
JZ,078B,22-Jul-11,EV0,AF,0.137147815
JZ,100C,22-Jul-11,EV-2,MF,0.113317906
JZ,100C,22-Jul-11,EV-4,MF,0.052313199
JZ,100C,22-Jul-11,EV0,MF,0.242740454
JZ,107B,22-Jul-11,EV-2,AF,0.099087737
JZ,107B,22-Jul-11,EV-4,AF,0.054253394
JZ,107B,22-Jul-11,EV0,AF,0.232219891
JZ,112C,22-Jul-11,EV-2,AF,0.104361232
JZ,112C,22-Jul-11,EV-4,MF,0.052673642
JZ,112C,22-Jul-11,EV2,MF,0.25329268
JZ,116A,22-Jul-11,EV-2,AF,0.082634529
JZ,116A,22-Jul-11,EV-4,AF,0.041042726
JZ,116A,22-Jul-11,EV0,AF,0.192028746
JZ,001B,25-Jan-12,EV-2,MF,0.141920475
JZ,001B,25-Jan-12,EV-4,MF,0.058270487
JZ,001B,25-Jan-12,EV0,MF,0.264314667
JZ,001C,25-Jan-12,EV-2,AF,0.085257575
JZ,001C,25-Jan-12,EV-4,AF,0.046511859
JZ,001C,25-Jan-12,EV0,AF,0.17771709
JZ,002A,25-Jan-12,EV-2,MF,0.108146091
JZ,002A,25-Jan-12,EV-4,MF,0.055672227
JZ,002A,25-Jan-12,EV0,MF,0.261949093
JZ,002B,25-Jan-12,EV-2,AF,0.07838819
JZ,002B,25-Jan-12,EV-4,AF,0.04184773
JZ,002B,25-Jan-12,EV0,AF,0.158512728
JZ,002C,25-Jan-12,EV-2,AF,0.063936489
JZ,002C,25-Jan-12,EV-4,AF,0.031296074
JZ,002C,25-Jan-12,EV0,AF,0.154869529
JZ,003A,25-Jan-12,EV-2,AF,0.073757864
JZ,003A,25-Jan-12,EV-4,AF,0.035206706
JZ,003A,25-Jan-12,EV0,AF,0.173013601
JZ,003B,25-Jan-12,EV-2,AF,0.074104756
JZ,003B,25-Jan-12,EV-4,AF,0.041657912
JZ,003B,25-Jan-12,EV0,AF,0.160404464
JZ,003C,25-Jan-12,EV-2,MF,0.165173235
JZ,003C,25-Jan-12,EV-4,MF,0.096998901
JZ,003C,25-Jan-12,EV0,MF,0.301131257
JZ,004A,25-Jan-12,EV-2,AF,0.054575263
JZ,004A,25-Jan-12,EV-4,AF,0.023639708
JZ,004A,25-Jan-12,EV0,AF,0.195714074
JZ,004B,25-Jan-12,EV-2,AF,0.127960165
JZ,004B,25-Jan-12,EV-4,AF,0.055231274
JZ,004B,25-Jan-12,EV0,AF,0.340588627
JZ,004C,25-Jan-12,EV-2,MF,0.096303517
JZ,004C,25-Jan-12,EV-4,MF,0.044553669
JZ,004C,25-Jan-12,EV0,MF,0.294878508
JZ,005A,25-Jan-12,EV-2,AF,0.071120619
JZ,005A,25-Jan-12,EV-4,AF,0.036721909
JZ,005A,25-Jan-12,EV0,AF,0.247435596
JZ,005B,25-Jan-12,EV-2,MF,0.063147928
JZ,005B,25-Jan-12,EV-4,MF,0.031690522
JZ,005B,25-Jan-12,EV0,MF,0.161696177
JZ,005C,25-Jan-12,EV-2,AF,0.063386441
JZ,005C,25-Jan-12,EV-4,AF,0.032415223
JZ,005C,25-Jan-12,EV0,AF,0.150631393
JZ,006A,27-Jan-12,EV-2,MF,0.113641407
JZ,006A,27-Jan-12,EV-4,MF,0.059650141
JZ,006A,27-Jan-12,EV0,MF,0.231841027
JZ,006B,27-Jan-12,EV-2,MF,0.098469404
JZ,006B,27-Jan-12,EV-4,MF,0.046391844
JZ,006B,27-Jan-12,EV0,MF,0.262440849
JZ,006C,27-Jan-12,EV-2,MF,0.113477101
JZ,006C,27-Jan-12,EV-4,MF,0.061015779
JZ,006C,27-Jan-12,EV0,MF,0.215414171
JZ,007A,27-Jan-12,EV-2,AF,0.087735637
JZ,007A,27-Jan-12,EV-4,AF,0.041553341
JZ,007A,27-Jan-12,EV0,AF,0.191603519
JZ,007B,27-Jan-12,EV-2,MF,0.077291112
JZ,007B,27-Jan-12,EV-4,MF,0.039562134
JZ,007B,27-Jan-12,EV0,MF,0.176556298
JZ,007C,27-Jan-12,EV-2,MF,0.051413823
JZ,007C,27-Jan-12,EV-4,MF,0.022834766
JZ,007C,27-Jan-12,EV0,MF,0.171206296
JZ,008A,27-Jan-12,EV-2,AF,0.112921749
JZ,008A,27-Jan-12,EV-4,AF,0.058814328
JZ,008A,27-Jan-12,EV0,AF,0.252575185
JZ,008B,27-Jan-12,EV-2,AF,0.138480494
JZ,008B,27-Jan-12,EV-4,AF,0.082699824
JZ,008B,27-Jan-12,EV0,AF,0.318565451
JZ,008C,27-Jan-12,EV-2,MF,0.140701065
JZ,008C,27-Jan-12,EV-4,MF,0.066958823
JZ,008C,27-Jan-12,EV0,MF,0.363120247
JZ,009A,27-Jan-12,EV-2,MF,0.099251069
JZ,009A,27-Jan-12,EV-4,MF,0.048429062
JZ,009A,27-Jan-12,EV0,MF,0.211785364
JZ,009B,27-Jan-12,EV-2,AF,0.052500382
JZ,009B,27-Jan-12,EV-4,AF,0.025112848
JZ,009B,27-Jan-12,EV0,AF,0.149063312
JZ,009C,27-Jan-12,EV-2,AF,0.056272437
JZ,009C,27-Jan-12,EV-4,AF,0.031584759
JZ,009C,27-Jan-12,EV0,AF,0.145983086
JZ,010A,27-Jan-12,EV-2,MF,0.225691472
JZ,010A,27-Jan-12,EV-4,MF,0.09449774
JZ,010A,27-Jan-12,EV0,MF,0.394150145
JZ,010B,27-Jan-12,EV-2,MF,0.121535906
JZ,010B,27-Jan-12,EV-4,MF,0.063240918
JZ,010B,27-Jan-12,EV0,MF,0.268030104
JZ,010C,29-Jan-12,EV-2,AF,0.061666728
JZ,010C,29-Jan-12,EV-4,AF,0.031851157
JZ,010C,29-Jan-12,EV0,AF,0.118776033
JZ,011A,29-Jan-12,EV-2,MF,0.059459954
JZ,011A,29-Jan-12,EV-4,MF,0.032121115
JZ,011A,29-Jan-12,EV0,MF,0.122150583
JZ,011B,29-Jan-12,EV-2,AF,0.058818563
JZ,011B,29-Jan-12,EV-4,AF,0.031531371
JZ,011B,29-Jan-12,EV0,AF,0.126786941
JZ,011C,29-Jan-12,EV-2,AF,0.083309901
JZ,011C,29-Jan-12,EV-4,AF,0.043317619
JZ,011C,29-Jan-12,EV0,AF,0.17527349
JZ,012A,29-Jan-12,EV-2,MF,0.091212429
JZ,012A,29-Jan-12,EV-4,MF,0.046922721
JZ,012A,29-Jan-12,EV0,MF,0.205861174
JZ,012B,29-Jan-12,EV-2,MF,0.122433619
JZ,012B,29-Jan-12,EV-4,MF,0.066519632
JZ,012B,29-Jan-12,EV0,MF,0.283349775
JZ,012C,29-Jan-12,EV-2,MF,0.147250034
JZ,012C,29-Jan-12,EV-4,MF,0.087705855
JZ,012C,29-Jan-12,EV0,MF,0.2994699
JZ,013A,29-Jan-12,EV-2,AF,0.081576918
JZ,013A,29-Jan-12,EV-4,AF,0.043217269
JZ,013A,29-Jan-12,EV0,AF,0.214695705
JZ,013B,29-Jan-12,EV-2,MF,0.123920826
JZ,013B,29-Jan-12,EV-4,MF,0.070691397
JZ,013B,29-Jan-12,EV0,MF,0.290579619
JZ,013C,29-Jan-12,EV-2,MF,0.046313847
JZ,013C,29-Jan-12,EV-4,MF,0.021600472
JZ,013C,29-Jan-12,EV0,MF,0.145860839
JZ,014A,29-Jan-12,EV-2,AF,0.088209317
JZ,014A,29-Jan-12,EV-4,AF,0.041414324
JZ,014A,29-Jan-12,EV0,AF,0.21831209
JZ,014B,29-Jan-12,EV-2,AF,0.09685034
JZ,014B,29-Jan-12,EV-4,AF,0.058123135
JZ,014B,29-Jan-12,EV0,AF,0.189571071
JZ,014C,29-Jan-12,EV-2,AF,0.122241232
JZ,014C,29-Jan-12,EV-4,AF,0.073057027
